Date,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,SnowDepth
2018-04-13,63.32857142857142,48.471428571428575,78.11428571428573,42.775,0.005714285714285714,7.2,17.619999999999997,28.75,
2018-04-14,63.32857142857142,52.34285714285715,76.07142857142857,48.64999999999999,0.014285714285714287,5.714285714285714,17.22,25.733333333333334,
2018-04-15,43.471428571428575,38.471428571428575,54.32857142857142,34.875,0.0,10.485714285714286,20.02,29.0,
2018-04-16,46.28571428571429,38.228571428571435,58.471428571428575,43.1,0.7285714285714285,11.457142857142857,25.46,38.5,
2018-04-17,44.785714285714285,40.18571428571429,55.31428571428571,31.725,0.7557142857142859,9.157142857142857,19.2,32.225,
2018-04-18,43.65714285714286,38.042857142857144,53.314285714285724,26.975,0.008571428571428572,7.8999999999999995,16.04,27.775,
2018-04-19,45.271428571428565,39.385714285714286,52.67142857142857,35.425,0.03142857142857143,5.514285714285714,18.6,32.0,
2018-04-20,42.528571428571425,37.214285714285715,50.028571428571425,24.225,0.045714285714285714,9.0,17.619999999999997,32.55,
2018-04-21,47.51428571428571,38.0,61.028571428571425,24.575000000000003,0.008571428571428572,5.985714285714286,14.040000000000001,19.266666666666666,
2018-04-22,53.51428571428572,41.18571428571429,63.61428571428572,21.975,0.0014285714285714286,4.171428571428572,13.4,16.733333333333334,
2018-04-23,52.2,43.371428571428574,62.699999999999996,31.325000000000003,0.0071428571428571435,4.457142857142857,13.16,15.0,
2018-04-24,53.171428571428564,44.285714285714285,62.88571428571429,40.25,0.0071428571428571435,4.557142857142858,14.819999999999999,28.275,
2018-04-25,55.32857142857143,48.34285714285714,61.714285714285715,52.125,0.18285714285714286,6.142857142857143,15.0,23.549999999999997,
2018-04-26,59.1,51.224999999999994,69.45,47.425,0.29000000000000004,7.025,15.025,22.725,
2018-04-27,55.0,50.275,69.275,45.35,0.08750000000000001,6.275,11.725,20.066666666666666,
2018-04-28,55.1,48.475,65.075,48.875,0.06249999999999999,4.8,11.225,19.3,
2018-04-29,54.025,48.3,62.275,42.85,0.165,7.55,15.0,23.775,
2018-04-30,48.75,45.15,57.375,32.475,0.0925,10.725,17.225,26.299999999999997,
2018-05-01,59.525000000000006,45.275,79.75,33.875,0.0125,6.65,13.8,19.05,
2018-05-02,73.35000000000001,56.45,86.5,37.9,0.0275,8.225000000000001,15.725,30.633333333333336,
2018-05-03,77.66666666666667,60.96666666666667,89.63333333333333,48.9,0.0,8.933333333333334,16.066666666666666,26.3,
2018-05-04,73.23333333333333,65.3,89.63333333333333,61.6,0.01,5.3,13.666666666666666,21.0,
2018-05-05,69.06666666666666,59.96666666666667,82.03333333333333,43.96666666666666,0.0,10.033333333333333,18.0,26.266666666666666,
2018-05-06,62.03333333333333,57.300000000000004,75.9,47.6,0.0,6.3,12.933333333333332,17.45,
2018-05-07,62.0,54.0,74.33333333333333,50.0,0.0,4.833333333333333,10.033333333333333,17.1,
2018-05-08,60.666666666666664,52.36666666666667,75.0,48.76666666666667,0.0,4.666666666666667,9.0,,
2018-05-09,60.86666666666667,52.0,72.60000000000001,48.333333333333336,0.0,3.766666666666667,10.633333333333333,19.0,
2018-05-10,58.1,52.300000000000004,71.3,52.333333333333336,0.0,5.3,13.666666666666666,,
2018-05-11,64.63333333333334,54.333333333333336,73.3,45.199999999999996,0.15,6.766666666666667,12.299999999999999,25.55,
2018-05-12,59.175000000000004,52.85,72.525,45.25,0.065,5.550000000000001,10.475,,
2018-05-13,53.3,52.0,61.5,50.1,0.14500000000000002,5.825,9.475,,
2018-05-14,57.375,51.675,68.775,52.725,0.175,3.775,9.275,28.55,
2018-05-15,67.2,51.775,85.45,60.699999999999996,0.0525,6.75,24.95,37.25,
